review_id,user_id,review_date,rating,sentiment_theme,platform,plan_tier
919,u_202764,2026-06-28,5,fast_results,iOS,free
920,u_203112,2026-06-28,4,good_model_variety,Android,pro_monthly
921,u_201065,2026-05-24,5,addictive_generation_quality,Android,free
922,u_203436,2026-05-16,3,aggressive_monetization,Web,free
923,u_205610,2026-05-29,4,good_model_variety,iOS,free
924,u_202099,2026-06-28,1,app_crash,Web,free
925,u_206816,2026-06-09,5,powerful_creative_toolset,Android,free
926,u_203240,2026-06-28,5,good_model_variety,iOS,free
927,u_205420,2026-06-28,2,slow_generation,Android,free
928,u_201191,2026-06-28,5,fast_results,Android,free
929,u_206174,2026-06-28,4,easy_to_use,iOS,pro_annual
930,u_207810,2026-06-09,5,powerful_creative_toolset,iOS,free
931,u_207552,2026-06-28,4,addictive_generation_quality,Android,free
932,u_202208,2026-06-28,4,fast_results,Web,free
933,u_206076,2026-06-11,5,good_model_variety,Android,free
934,u_207975,2026-06-28,5,fast_results,iOS,free
935,u_206228,2026-06-28,5,addictive_generation_quality,iOS,free
936,u_200448,2026-06-28,5,good_model_variety,iOS,free
937,u_206039,2026-03-20,5,powerful_creative_toolset,Android,free
938,u_207623,2026-06-11,3,good_model_variety,Android,free
939,u_207130,2026-06-28,4,fast_results,Android,free
940,u_207575,2026-06-11,4,addictive_generation_quality,Android,free
941,u_200476,2026-06-13,5,easy_to_use,iOS,free
942,u_206939,2026-06-28,4,powerful_creative_toolset,Android,free
943,u_207729,2026-05-23,5,powerful_creative_toolset,Web,free
944,u_203337,2026-05-12,2,credit_gating_friction,iOS,free
945,u_202836,2026-06-28,5,easy_to_use,Android,free
946,u_201156,2026-06-16,5,powerful_creative_toolset,Android,free
947,u_201624,2026-05-16,4,easy_to_use,Android,free
948,u_205964,2026-06-28,4,addictive_generation_quality,iOS,pro_monthly
949,u_202998,2026-06-28,5,addictive_generation_quality,iOS,free
950,u_207825,2026-03-30,3,credit_gating_friction,Android,pro_annual
951,u_200832,2026-06-28,3,slow_generation,Web,free
952,u_205985,2026-06-28,4,powerful_creative_toolset,iOS,pro_annual
953,u_200362,2026-05-24,4,addictive_generation_quality,iOS,free
954,u_205710,2026-04-01,5,fast_results,iOS,free
955,u_201835,2026-05-31,3,aggressive_monetization,iOS,pro_annual
956,u_206237,2026-06-28,5,fast_results,Android,free
957,u_203538,2026-06-28,4,easy_to_use,iOS,free
958,u_200930,2026-05-24,4,good_model_variety,iOS,pro_monthly
959,u_206128,2026-06-15,1,credit_gating_friction,Android,free
960,u_204103,2026-04-13,2,app_crash,Web,free
961,u_200634,2026-04-29,3,slow_generation,iOS,free
962,u_205684,2026-06-28,3,fast_results,iOS,free
963,u_204609,2026-06-11,5,powerful_creative_toolset,iOS,pro_monthly
964,u_202022,2026-06-27,1,content_policy_too_strict,Android,free
965,u_203489,2026-06-17,2,content_policy_too_strict,iOS,pro_monthly
966,u_205231,2026-06-28,1,content_policy_too_strict,iOS,free
967,u_203991,2026-06-10,2,app_crash,iOS,free
968,u_206463,2026-06-11,5,good_model_variety,iOS,free
969,u_201160,2026-06-28,4,fast_results,iOS,pro_annual
970,u_204515,2026-05-12,5,addictive_generation_quality,iOS,pro_monthly
971,u_206102,2026-06-28,5,addictive_generation_quality,iOS,free
972,u_206725,2026-06-28,5,good_model_variety,iOS,free
973,u_205522,2026-06-28,1,failed_generation_charged_credits,Android,free
974,u_207403,2026-06-28,5,fast_results,Android,free
975,u_201703,2026-05-15,4,powerful_creative_toolset,Web,free
976,u_207241,2026-06-14,5,good_model_variety,Android,free
977,u_201644,2026-06-28,5,fast_results,Web,free
978,u_207216,2026-06-28,5,powerful_creative_toolset,Android,free
979,u_207814,2026-06-28,2,slow_generation,Android,free
980,u_207197,2026-06-28,5,fast_results,Android,free
981,u_201201,2026-06-18,1,app_crash,iOS,free
982,u_201542,2026-06-28,4,fast_results,Android,free
983,u_205488,2026-05-13,3,powerful_creative_toolset,iOS,free
984,u_206851,2026-06-28,5,powerful_creative_toolset,iOS,free
985,u_200561,2026-06-28,1,app_crash,Android,free
986,u_204683,2026-05-16,5,easy_to_use,Web,free
987,u_203193,2026-06-28,5,easy_to_use,iOS,free
988,u_205646,2026-06-08,5,easy_to_use,Android,free
989,u_201478,2026-06-28,5,good_model_variety,iOS,free
990,u_202207,2026-04-21,5,addictive_generation_quality,Android,free
991,u_200128,2026-06-20,4,addictive_generation_quality,Android,free
992,u_204775,2026-06-01,2,app_crash,Android,free
993,u_202840,2026-05-18,3,failed_generation_charged_credits,Android,free
994,u_207799,2026-06-28,5,addictive_generation_quality,iOS,free
995,u_200801,2026-06-27,4,easy_to_use,Android,free
996,u_201831,2026-05-09,4,fast_results,Android,free
997,u_206981,2026-06-28,4,fast_results,iOS,free
998,u_207041,2026-06-28,4,easy_to_use,Android,free
999,u_205455,2026-06-28,4,good_model_variety,iOS,pro_annual
1000,u_200784,2026-06-28,1,aggressive_monetization,Web,free
1001,u_202020,2026-06-28,1,credit_gating_friction,Android,free
1002,u_206649,2026-06-05,2,content_policy_too_strict,Android,free
1003,u_207829,2026-06-28,5,easy_to_use,Android,free
1004,u_203553,2026-06-13,5,powerful_creative_toolset,iOS,free
1005,u_205857,2026-06-20,4,good_model_variety,Android,free
1006,u_204109,2026-06-28,3,fast_results,Android,free
1007,u_205840,2026-05-22,5,powerful_creative_toolset,Android,free
1008,u_202897,2026-06-14,3,fast_results,Web,free
1009,u_203121,2026-04-04,4,easy_to_use,Android,free
1010,u_200890,2026-06-28,5,easy_to_use,iOS,free
1011,u_200653,2026-06-28,4,good_model_variety,iOS,free
1012,u_203329,2026-06-28,5,addictive_generation_quality,Web,free
1013,u_207505,2026-06-22,1,failed_generation_charged_credits,iOS,free
1014,u_201290,2026-06-14,4,good_model_variety,Web,free
1015,u_205324,2026-05-15,2,app_crash,Android,free
1016,u_201312,2026-05-23,5,fast_results,Android,free
1017,u_205099,2026-05-03,4,powerful_creative_toolset,iOS,free
1018,u_202039,2026-06-28,3,failed_generation_charged_credits,Android,free
1019,u_200235,2026-04-23,4,powerful_creative_toolset,iOS,pro_monthly
1020,u_205087,2026-06-28,4,powerful_creative_toolset,iOS,free
1021,u_206629,2026-06-28,4,easy_to_use,Android,free
1022,u_201313,2026-06-28,4,addictive_generation_quality,Android,free
1023,u_201468,2026-06-28,5,powerful_creative_toolset,iOS,pro_monthly
1024,u_202150,2026-06-28,5,good_model_variety,iOS,free
1025,u_202769,2026-06-28,5,powerful_creative_toolset,Android,free
1026,u_202395,2026-06-28,5,powerful_creative_toolset,Android,free
1027,u_200154,2026-05-01,4,good_model_variety,Web,free
1028,u_200169,2026-03-30,4,addictive_generation_quality,Web,free
1029,u_206838,2026-06-16,4,addictive_generation_quality,iOS,free
1030,u_205203,2026-06-28,5,addictive_generation_quality,Android,free
1031,u_202884,2026-06-28,5,addictive_generation_quality,Android,free
1032,u_206738,2026-06-28,5,good_model_variety,Android,free
1033,u_202231,2026-06-28,5,easy_to_use,iOS,free
1034,u_201032,2026-04-19,5,powerful_creative_toolset,iOS,free
1035,u_205727,2026-04-26,5,easy_to_use,Web,free
1036,u_204017,2026-04-27,4,powerful_creative_toolset,iOS,pro_annual
1037,u_206795,2026-04-06,4,fast_results,Android,free
1038,u_205315,2026-04-19,5,powerful_creative_toolset,Android,pro_annual
1039,u_202760,2026-05-03,2,app_crash,Android,free
1040,u_204690,2026-06-28,5,fast_results,Web,free
1041,u_205192,2026-06-01,5,good_model_variety,iOS,free
1042,u_206281,2026-06-28,1,aggressive_monetization,iOS,free
1043,u_202088,2026-06-28,4,addictive_generation_quality,Android,pro_monthly
1044,u_206342,2026-06-28,4,good_model_variety,Android,free
1045,u_207931,2026-06-28,3,easy_to_use,Android,free
1046,u_205479,2026-06-28,2,aggressive_monetization,iOS,free
1047,u_203477,2026-06-28,4,addictive_generation_quality,iOS,pro_monthly
1048,u_207212,2026-06-28,5,powerful_creative_toolset,iOS,free
1049,u_202452,2026-06-28,5,powerful_creative_toolset,Android,free
1050,u_206492,2026-04-23,5,good_model_variety,iOS,free
1051,u_202135,2026-04-30,5,easy_to_use,Android,free
1052,u_206139,2026-05-26,5,good_model_variety,iOS,free
1053,u_203796,2026-04-20,3,content_policy_too_strict,Android,pro_annual
1054,u_203124,2026-04-12,4,easy_to_use,Android,free
1055,u_202225,2026-06-28,5,powerful_creative_toolset,iOS,free
1056,u_204187,2026-05-30,3,addictive_generation_quality,iOS,free
1057,u_202271,2026-06-28,1,content_policy_too_strict,iOS,free
1058,u_204268,2026-06-28,4,good_model_variety,iOS,free
1059,u_203319,2026-05-28,5,fast_results,iOS,pro_annual
1060,u_203061,2026-06-07,5,powerful_creative_toolset,Android,free
1061,u_206870,2026-06-28,1,app_crash,Android,free
1062,u_202640,2026-06-28,5,fast_results,Web,free
1063,u_206871,2026-06-28,5,addictive_generation_quality,iOS,free
1064,u_206091,2026-03-19,5,easy_to_use,Android,free
1065,u_207562,2026-06-28,5,powerful_creative_toolset,Android,free
1066,u_207576,2026-03-17,3,failed_generation_charged_credits,iOS,free
1067,u_200596,2026-04-29,4,fast_results,Android,free
1068,u_204378,2026-06-28,4,addictive_generation_quality,Android,free
1069,u_207069,2026-06-28,3,addictive_generation_quality,Android,pro_monthly
1070,u_202780,2026-05-08,5,addictive_generation_quality,Android,free
1071,u_206164,2026-06-23,3,powerful_creative_toolset,iOS,free
1072,u_206894,2026-06-28,4,addictive_generation_quality,Android,free
1073,u_200913,2026-06-17,5,easy_to_use,Android,free
1074,u_204272,2026-06-01,4,good_model_variety,Android,pro_annual
1075,u_202957,2026-06-28,4,good_model_variety,iOS,free
1076,u_200791,2026-06-09,5,easy_to_use,Web,free
1077,u_202381,2026-06-28,3,addictive_generation_quality,iOS,free
1078,u_202855,2026-06-28,2,credit_gating_friction,iOS,free
1079,u_204811,2026-06-28,1,aggressive_monetization,iOS,free
1080,u_207446,2026-06-09,4,addictive_generation_quality,iOS,free
1081,u_203178,2026-06-28,2,content_policy_too_strict,Android,free
1082,u_205557,2026-06-28,4,good_model_variety,Android,free
1083,u_203272,2026-03-19,1,credit_gating_friction,Android,free
1084,u_203108,2026-06-28,2,app_crash,iOS,pro_annual
1085,u_202212,2026-06-28,3,fast_results,iOS,free
1086,u_203069,2026-06-11,3,credit_gating_friction,iOS,free
1087,u_205015,2026-06-28,4,powerful_creative_toolset,iOS,pro_monthly
1088,u_203661,2026-06-28,5,addictive_generation_quality,iOS,free
1089,u_202363,2026-05-10,1,slow_generation,Android,free
1090,u_207028,2026-06-28,1,slow_generation,Android,free
1091,u_201973,2026-04-30,4,powerful_creative_toolset,Web,free
1092,u_202274,2026-06-16,5,fast_results,iOS,free
1093,u_200171,2026-06-28,5,powerful_creative_toolset,Android,free
1094,u_207588,2026-05-11,3,slow_generation,Android,pro_annual
1095,u_200273,2026-06-28,5,good_model_variety,Android,free
1096,u_202842,2026-06-17,5,good_model_variety,Android,free
1097,u_204462,2026-05-11,4,addictive_generation_quality,Web,free
1098,u_207886,2026-05-03,5,easy_to_use,iOS,free
1099,u_201451,2026-06-28,3,content_policy_too_strict,Android,free
1100,u_206205,2026-06-28,5,fast_results,Android,free
1101,u_201035,2026-04-25,4,good_model_variety,Android,free
1102,u_207322,2026-06-28,5,addictive_generation_quality,Android,pro_monthly
1103,u_207572,2026-06-28,2,credit_gating_friction,Android,free
1104,u_202166,2026-06-03,4,easy_to_use,iOS,free
1105,u_202139,2026-06-12,2,failed_generation_charged_credits,iOS,free
1106,u_200424,2026-06-28,5,fast_results,Android,free
1107,u_201275,2026-04-12,5,good_model_variety,iOS,free
1108,u_207480,2026-06-28,3,easy_to_use,iOS,free
1109,u_201134,2026-06-28,4,addictive_generation_quality,Android,free
1110,u_202765,2026-06-28,5,good_model_variety,Android,free
1111,u_206240,2026-05-30,5,good_model_variety,Android,free
1112,u_204313,2026-04-07,4,easy_to_use,Android,free
1113,u_202636,2026-05-05,4,addictive_generation_quality,Web,free
1114,u_205776,2026-06-28,5,fast_results,iOS,free
1115,u_203613,2026-06-28,5,easy_to_use,Android,free
1116,u_203571,2026-06-28,4,powerful_creative_toolset,Web,free
1117,u_205181,2026-06-28,5,fast_results,Android,free
1118,u_205415,2026-06-13,2,app_crash,Android,free
1119,u_200483,2026-06-28,4,fast_results,iOS,pro_monthly
1120,u_201599,2026-06-28,5,good_model_variety,Android,free
1121,u_206775,2026-04-19,5,fast_results,iOS,free
1122,u_201982,2026-06-28,5,powerful_creative_toolset,iOS,pro_monthly
1123,u_201182,2026-06-28,4,addictive_generation_quality,Web,pro_annual
1124,u_201633,2026-06-28,5,good_model_variety,iOS,free
1125,u_205342,2026-06-28,5,easy_to_use,Android,pro_annual
1126,u_206377,2026-06-28,4,fast_results,Web,free
1127,u_201983,2026-06-28,5,powerful_creative_toolset,Android,free
1128,u_204576,2026-06-28,5,fast_results,Android,free
1129,u_205860,2026-06-28,4,powerful_creative_toolset,Android,free
1130,u_204791,2026-06-27,2,credit_gating_friction,iOS,free
1131,u_205175,2026-06-28,3,slow_generation,iOS,free
1132,u_206264,2026-06-16,5,powerful_creative_toolset,Android,free
1133,u_203594,2026-06-24,5,powerful_creative_toolset,Web,pro_monthly
1134,u_206839,2026-04-24,3,good_model_variety,Android,free
1135,u_203513,2026-05-04,3,app_crash,Web,free
1136,u_200401,2026-06-28,4,fast_results,iOS,pro_annual
1137,u_207923,2026-06-23,5,addictive_generation_quality,Android,free
1138,u_203261,2026-06-28,3,good_model_variety,Web,free
1139,u_201997,2026-04-29,2,aggressive_monetization,Android,free
1140,u_200246,2026-05-02,4,fast_results,iOS,free
1141,u_207682,2026-06-28,5,powerful_creative_toolset,iOS,free
1142,u_206942,2026-06-28,4,powerful_creative_toolset,Web,free
1143,u_201911,2026-05-16,4,powerful_creative_toolset,iOS,pro_monthly
1144,u_203134,2026-06-28,2,aggressive_monetization,Web,free
1145,u_203670,2026-03-03,4,powerful_creative_toolset,Android,free
1146,u_200515,2026-05-18,3,credit_gating_friction,Android,free
1147,u_206897,2026-06-28,5,fast_results,Web,free
1148,u_201916,2026-04-23,3,easy_to_use,Android,free
1149,u_207966,2026-04-22,5,fast_results,iOS,pro_annual
1150,u_204752,2026-06-28,1,failed_generation_charged_credits,Web,free
1151,u_207418,2026-04-12,2,slow_generation,iOS,free
1152,u_207031,2026-05-28,5,good_model_variety,Android,free
1153,u_201377,2026-06-28,4,powerful_creative_toolset,iOS,pro_monthly
1154,u_207061,2026-06-28,2,app_crash,iOS,free
1155,u_207568,2026-05-04,4,easy_to_use,iOS,free
1156,u_200830,2026-03-31,5,fast_results,iOS,enterprise
1157,u_203596,2026-05-27,4,addictive_generation_quality,Android,free
1158,u_204117,2026-05-21,4,powerful_creative_toolset,iOS,free
1159,u_204370,2026-06-28,5,addictive_generation_quality,Web,pro_annual
1160,u_201762,2026-06-28,5,fast_results,Android,free
1161,u_207507,2026-06-28,5,easy_to_use,iOS,free
1162,u_202969,2026-06-28,3,content_policy_too_strict,Android,free
1163,u_205348,2026-06-28,3,fast_results,Web,free
1164,u_200907,2026-06-28,4,fast_results,Web,free
1165,u_202498,2026-06-09,4,good_model_variety,Android,free
1166,u_203755,2026-06-28,5,fast_results,Web,free
1167,u_200119,2026-06-28,5,fast_results,iOS,free
1168,u_200696,2026-05-19,5,fast_results,iOS,free
1169,u_204147,2026-06-21,5,powerful_creative_toolset,iOS,free
1170,u_204763,2026-06-06,5,powerful_creative_toolset,Web,free
1171,u_204719,2026-06-28,4,addictive_generation_quality,Android,free
1172,u_203187,2026-06-05,2,content_policy_too_strict,iOS,free
1173,u_200921,2026-06-28,5,powerful_creative_toolset,Web,free
1174,u_207087,2026-06-28,1,aggressive_monetization,Web,free
1175,u_207749,2026-05-25,4,fast_results,iOS,free
1176,u_201115,2026-06-28,5,good_model_variety,Android,free
1177,u_205204,2026-06-15,4,fast_results,iOS,free
1178,u_201923,2026-06-27,4,good_model_variety,Web,pro_annual
1179,u_207298,2026-05-21,3,fast_results,Web,free
1180,u_203275,2026-04-02,4,powerful_creative_toolset,Android,pro_monthly
1181,u_201238,2026-06-18,5,addictive_generation_quality,Web,free
1182,u_203097,2026-05-17,2,app_crash,Android,pro_monthly
1183,u_206381,2026-04-04,3,good_model_variety,iOS,free
1184,u_207990,2026-06-28,4,easy_to_use,Android,pro_monthly
1185,u_206679,2026-06-28,5,good_model_variety,iOS,free
1186,u_200550,2026-05-08,5,easy_to_use,iOS,pro_monthly
1187,u_201691,2026-06-28,4,good_model_variety,iOS,free
1188,u_201543,2026-06-28,4,good_model_variety,Android,free
1189,u_203732,2026-03-30,4,powerful_creative_toolset,iOS,free
1190,u_207841,2026-06-28,5,addictive_generation_quality,Android,free
1191,u_205363,2026-03-06,5,fast_results,Android,free
1192,u_203074,2026-05-10,4,powerful_creative_toolset,iOS,free
1193,u_201569,2026-05-06,4,powerful_creative_toolset,Android,free
1194,u_207764,2026-06-01,3,slow_generation,Android,free
1195,u_207671,2026-06-08,1,content_policy_too_strict,Web,pro_monthly
1196,u_205400,2026-06-28,5,good_model_variety,Android,free
1197,u_200114,2026-06-23,4,fast_results,iOS,free
1198,u_206243,2026-06-28,5,fast_results,iOS,free
1199,u_202824,2026-06-25,4,fast_results,iOS,free
1200,u_206098,2026-06-11,2,slow_generation,Android,free
1201,u_204632,2026-04-10,4,good_model_variety,Android,free
1202,u_200497,2026-03-20,4,fast_results,Android,free
1203,u_200884,2026-06-28,2,content_policy_too_strict,iOS,free
1204,u_207786,2026-05-31,4,fast_results,Web,free
1205,u_206460,2026-06-28,5,good_model_variety,Android,free
1206,u_204711,2026-06-12,5,addictive_generation_quality,Android,free
1207,u_206826,2026-06-10,5,fast_results,iOS,free
1208,u_204299,2026-06-28,4,powerful_creative_toolset,Android,free
1209,u_206093,2026-06-28,2,aggressive_monetization,Web,pro_monthly
1210,u_207839,2026-06-28,5,powerful_creative_toolset,iOS,free
1211,u_200648,2026-04-05,4,easy_to_use,iOS,free
1212,u_201330,2026-06-28,5,fast_results,iOS,free
1213,u_200394,2026-06-28,5,powerful_creative_toolset,Android,free
1214,u_206579,2026-06-28,5,easy_to_use,iOS,free
1215,u_200079,2026-06-28,5,powerful_creative_toolset,iOS,free
1216,u_206915,2026-06-01,2,failed_generation_charged_credits,iOS,free
1217,u_201485,2026-04-26,5,easy_to_use,Android,pro_monthly
1218,u_205349,2026-06-28,5,powerful_creative_toolset,iOS,free
1219,u_206457,2026-06-28,4,good_model_variety,Web,free
1220,u_202970,2026-06-28,1,aggressive_monetization,Android,free
1221,u_204783,2026-04-03,3,app_crash,Android,free
1222,u_204104,2026-06-14,4,addictive_generation_quality,Android,free
1223,u_204969,2026-05-19,4,fast_results,iOS,free
1224,u_201568,2026-04-05,3,good_model_variety,iOS,free
1225,u_202482,2026-06-28,1,failed_generation_charged_credits,Android,free
1226,u_204139,2026-04-27,5,easy_to_use,Android,free
1227,u_207805,2026-06-28,4,fast_results,Web,free
1228,u_201928,2026-06-28,1,app_crash,Android,pro_annual
1229,u_206384,2026-06-28,5,addictive_generation_quality,iOS,free
1230,u_207106,2026-06-28,3,addictive_generation_quality,Web,free
1231,u_201579,2026-05-18,4,addictive_generation_quality,Android,free
1232,u_200787,2026-06-28,5,addictive_generation_quality,iOS,free
1233,u_206487,2026-04-18,5,easy_to_use,Android,free
1234,u_201640,2026-05-24,1,credit_gating_friction,Android,free
1235,u_204346,2026-05-22,4,good_model_variety,Android,free
1236,u_205097,2026-06-28,5,fast_results,Android,free
1237,u_205914,2026-04-28,5,fast_results,iOS,free
1238,u_200527,2026-06-28,5,fast_results,iOS,free
1239,u_200320,2026-06-28,4,good_model_variety,Web,free
1240,u_204257,2026-04-11,4,powerful_creative_toolset,Android,free
1241,u_202370,2026-03-23,3,aggressive_monetization,iOS,free
1242,u_202558,2026-05-08,5,addictive_generation_quality,Web,free
1243,u_207098,2026-06-28,4,good_model_variety,iOS,pro_monthly
1244,u_207550,2026-06-28,4,powerful_creative_toolset,iOS,free
1245,u_203707,2026-05-20,5,good_model_variety,iOS,free
1246,u_201133,2026-06-14,4,powerful_creative_toolset,Android,free
1247,u_206512,2026-06-28,3,credit_gating_friction,Web,free
1248,u_203902,2026-03-28,5,powerful_creative_toolset,Android,free
1249,u_207193,2026-06-28,4,fast_results,Android,free
1250,u_203326,2026-06-02,3,credit_gating_friction,iOS,free
1251,u_200957,2026-05-08,2,slow_generation,Android,free
1252,u_200541,2026-06-28,5,fast_results,Web,free
1253,u_202468,2026-04-30,5,fast_results,iOS,free
1254,u_207577,2026-05-22,4,fast_results,Web,free
1255,u_203621,2026-06-28,5,fast_results,iOS,free
1256,u_205354,2026-06-28,1,slow_generation,Android,free
1257,u_201648,2026-06-28,2,credit_gating_friction,Android,free
1258,u_205048,2026-06-09,5,easy_to_use,iOS,free
1259,u_206110,2026-06-28,5,powerful_creative_toolset,iOS,free
1260,u_201437,2026-06-05,5,addictive_generation_quality,Android,free
1261,u_200585,2026-06-28,1,credit_gating_friction,iOS,free
1262,u_202045,2026-05-24,5,good_model_variety,Android,free
1263,u_206426,2026-06-28,5,fast_results,iOS,free
1264,u_205197,2026-05-13,5,powerful_creative_toolset,Android,pro_monthly
1265,u_202327,2026-05-09,3,slow_generation,iOS,free
1266,u_204429,2026-06-28,5,powerful_creative_toolset,Android,free
1267,u_202125,2026-06-28,5,fast_results,iOS,free
1268,u_207433,2026-06-22,3,powerful_creative_toolset,Android,free
1269,u_202277,2026-06-21,5,easy_to_use,iOS,free
1270,u_203511,2026-06-08,5,powerful_creative_toolset,Android,free
1271,u_207127,2026-06-28,3,fast_results,Android,pro_annual
1272,u_205005,2026-04-28,2,slow_generation,Android,free
1273,u_206278,2026-06-28,1,content_policy_too_strict,Web,free
1274,u_203505,2026-06-22,4,addictive_generation_quality,Android,free
1275,u_207957,2026-05-23,5,addictive_generation_quality,iOS,free
1276,u_201394,2026-06-26,5,fast_results,iOS,free
1277,u_201056,2026-06-23,1,content_policy_too_strict,iOS,free
1278,u_202576,2026-04-30,5,good_model_variety,iOS,pro_monthly
1279,u_206084,2026-06-28,4,fast_results,Android,free
1280,u_203081,2026-06-28,5,fast_results,Android,free
1281,u_206601,2026-05-02,5,good_model_variety,Android,free
1282,u_206366,2026-06-14,4,addictive_generation_quality,iOS,free
1283,u_205132,2026-06-28,5,addictive_generation_quality,Android,pro_annual
1284,u_202197,2026-06-28,5,easy_to_use,Web,free
1285,u_202060,2026-06-10,5,good_model_variety,Android,free
1286,u_204306,2026-06-28,3,powerful_creative_toolset,iOS,free
1287,u_201659,2026-06-28,5,good_model_variety,iOS,pro_monthly
1288,u_204679,2026-06-01,5,good_model_variety,iOS,enterprise
1289,u_207101,2026-05-28,5,easy_to_use,Web,free
1290,u_200100,2026-06-04,5,fast_results,Web,pro_monthly
1291,u_204800,2026-06-28,2,slow_generation,Web,free
1292,u_204699,2026-06-28,3,good_model_variety,iOS,free
1293,u_206197,2026-06-28,4,good_model_variety,iOS,free
1294,u_201396,2026-06-28,1,aggressive_monetization,Android,free
1295,u_202905,2026-06-12,4,easy_to_use,Android,free
1296,u_205352,2026-06-28,4,good_model_variety,iOS,pro_annual
1297,u_205495,2026-06-28,5,addictive_generation_quality,Android,free
1298,u_207936,2026-06-14,5,powerful_creative_toolset,Android,free
1299,u_206509,2026-05-24,5,addictive_generation_quality,iOS,pro_monthly
1300,u_202186,2026-05-12,4,fast_results,Android,free
1301,u_202214,2026-06-19,4,fast_results,Android,free
1302,u_203581,2026-06-28,2,aggressive_monetization,iOS,free
1303,u_207441,2026-06-05,4,easy_to_use,Android,free
1304,u_204910,2026-06-28,3,failed_generation_charged_credits,iOS,pro_annual
1305,u_207934,2026-06-17,4,easy_to_use,Android,free
1306,u_205822,2026-04-04,4,addictive_generation_quality,iOS,free
1307,u_205317,2026-05-05,5,easy_to_use,iOS,free
1308,u_201597,2026-06-28,4,addictive_generation_quality,iOS,pro_monthly
1309,u_206082,2026-06-12,2,credit_gating_friction,iOS,enterprise
1310,u_207847,2026-06-28,4,easy_to_use,Android,free
1311,u_202725,2026-06-28,5,fast_results,Android,free
1312,u_207895,2026-06-28,5,easy_to_use,iOS,free
1313,u_205961,2026-03-17,3,failed_generation_charged_credits,iOS,pro_annual
1314,u_206935,2026-06-28,4,fast_results,iOS,free
1315,u_201120,2026-06-28,4,fast_results,Android,free
1316,u_202543,2026-06-28,4,powerful_creative_toolset,Android,free
1317,u_205397,2026-04-26,3,aggressive_monetization,Android,pro_monthly
1318,u_207973,2026-05-19,1,failed_generation_charged_credits,iOS,free
1319,u_203509,2026-06-28,4,easy_to_use,Android,free
1320,u_207809,2026-03-31,2,slow_generation,Android,free
1321,u_205490,2026-06-28,1,failed_generation_charged_credits,iOS,free
1322,u_207579,2026-05-21,5,easy_to_use,iOS,pro_annual
1323,u_200418,2026-06-28,4,good_model_variety,iOS,free
1324,u_200834,2026-05-09,5,good_model_variety,iOS,free
1325,u_204210,2026-04-25,5,easy_to_use,iOS,free
1326,u_201532,2026-03-30,4,powerful_creative_toolset,iOS,free
1327,u_204611,2026-05-04,5,powerful_creative_toolset,iOS,free
1328,u_205017,2026-03-22,1,aggressive_monetization,Web,free
1329,u_204934,2026-06-28,4,powerful_creative_toolset,Web,free
1330,u_206789,2026-06-28,5,easy_to_use,Android,free
1331,u_202643,2026-06-28,5,easy_to_use,Android,pro_monthly
1332,u_203782,2026-04-23,1,aggressive_monetization,Android,pro_monthly
1333,u_203395,2026-06-28,1,content_policy_too_strict,Web,free
1334,u_203844,2026-06-28,5,good_model_variety,iOS,free
1335,u_207815,2026-04-12,4,addictive_generation_quality,Android,free
1336,u_200231,2026-04-15,4,good_model_variety,Web,pro_annual
1337,u_207397,2026-06-28,4,easy_to_use,iOS,free
1338,u_202419,2026-05-04,2,credit_gating_friction,iOS,free
1339,u_206473,2026-06-28,1,aggressive_monetization,iOS,free
1340,u_206328,2026-06-28,1,credit_gating_friction,Android,pro_monthly
1341,u_204506,2026-04-19,4,fast_results,iOS,free
1342,u_201206,2026-06-28,5,addictive_generation_quality,iOS,free
1343,u_200466,2026-06-28,4,good_model_variety,Android,pro_monthly
1344,u_204035,2026-06-28,3,powerful_creative_toolset,Android,free
1345,u_200985,2026-05-20,2,app_crash,Android,free
1346,u_200705,2026-06-28,4,easy_to_use,iOS,free
1347,u_207653,2026-06-28,3,powerful_creative_toolset,iOS,pro_monthly
1348,u_204213,2026-06-28,5,powerful_creative_toolset,Web,free
1349,u_200221,2026-06-28,5,fast_results,iOS,pro_monthly
1350,u_200115,2026-05-28,5,easy_to_use,iOS,free
1351,u_201070,2026-04-26,5,good_model_variety,Web,free
1352,u_201165,2026-06-28,4,addictive_generation_quality,Android,free
1353,u_207091,2026-05-05,4,good_model_variety,Android,free
1354,u_206211,2026-06-28,4,easy_to_use,iOS,free
1355,u_202146,2026-06-28,3,app_crash,iOS,free
1356,u_207073,2026-06-28,5,good_model_variety,Android,free
1357,u_207515,2026-06-17,5,easy_to_use,Web,pro_monthly
1358,u_201337,2026-06-11,4,powerful_creative_toolset,Android,free
1359,u_206587,2026-06-19,5,easy_to_use,iOS,free
1360,u_200922,2026-06-28,4,fast_results,Web,free
1361,u_205677,2026-06-28,5,powerful_creative_toolset,Android,free
1362,u_206745,2026-06-17,3,slow_generation,Android,free
1363,u_202967,2026-05-28,1,slow_generation,Web,pro_monthly
1364,u_204927,2026-06-28,1,slow_generation,iOS,free
1365,u_201028,2026-05-31,5,easy_to_use,Android,free
1366,u_206285,2026-06-28,3,fast_results,Android,free
1367,u_207478,2026-06-28,4,powerful_creative_toolset,Web,free
1368,u_200828,2026-06-28,2,slow_generation,Web,pro_monthly
1369,u_207824,2026-06-28,4,powerful_creative_toolset,Android,free
