subscription_event_id,user_id,event_date,event_type,plan_name,price_usd
5648,u_204709,2026-06-19,account_created,free,0.0
5649,u_204710,2026-06-14,account_created,free,0.0
5650,u_204711,2026-04-14,account_created,free,0.0
5651,u_204712,2026-06-02,account_created,free,0.0
5652,u_204713,2026-03-05,account_created,free,0.0
5653,u_204714,2026-05-15,account_created,free,0.0
5654,u_204715,2026-05-20,account_created,free,0.0
5655,u_204716,2026-04-20,account_created,free,0.0
5656,u_204717,2026-03-23,account_created,free,0.0
5657,u_204717,2026-03-29,upgrade,enterprise,299.0
5658,u_204718,2026-04-28,account_created,free,0.0
5659,u_204719,2026-05-15,account_created,free,0.0
5660,u_204720,2026-03-05,account_created,free,0.0
5661,u_204721,2026-04-03,account_created,free,0.0
5662,u_204722,2026-05-28,account_created,free,0.0
5663,u_204723,2026-05-19,account_created,free,0.0
5664,u_204724,2026-06-07,account_created,free,0.0
5665,u_204725,2026-05-02,account_created,free,0.0
5666,u_204725,2026-05-05,upgrade,enterprise,299.0
5667,u_204726,2026-05-29,account_created,free,0.0
5668,u_204727,2026-04-23,account_created,free,0.0
5669,u_204728,2026-06-03,account_created,free,0.0
5670,u_204729,2026-03-13,account_created,free,0.0
5671,u_204730,2026-03-22,account_created,free,0.0
5672,u_204731,2026-03-05,account_created,free,0.0
5673,u_204732,2026-04-19,account_created,free,0.0
5674,u_204733,2026-05-03,account_created,free,0.0
5675,u_204734,2026-04-12,account_created,free,0.0
5676,u_204735,2026-05-23,account_created,free,0.0
5677,u_204736,2026-04-26,account_created,free,0.0
5678,u_204737,2026-03-21,account_created,free,0.0
5679,u_204738,2026-06-14,account_created,free,0.0
5680,u_204739,2026-04-08,account_created,free,0.0
5681,u_204739,2026-04-17,upgrade,pro_monthly,9.99
5682,u_204740,2026-03-29,account_created,free,0.0
5683,u_204740,2026-04-07,upgrade,pro_annual,79.99
5684,u_204741,2026-05-24,account_created,free,0.0
5685,u_204742,2026-06-08,account_created,free,0.0
5686,u_204743,2026-06-10,account_created,free,0.0
5687,u_204744,2026-05-17,account_created,free,0.0
5688,u_204745,2026-06-05,account_created,free,0.0
5689,u_204746,2026-04-09,account_created,free,0.0
5690,u_204747,2026-06-06,account_created,free,0.0
5691,u_204747,2026-06-15,upgrade,pro_monthly,9.99
5692,u_204748,2026-05-31,account_created,free,0.0
5693,u_204749,2026-03-31,account_created,free,0.0
5694,u_204750,2026-06-20,account_created,free,0.0
5695,u_204751,2026-03-08,account_created,free,0.0
5696,u_204752,2026-04-20,account_created,free,0.0
5697,u_204753,2026-05-25,account_created,free,0.0
5698,u_204754,2026-05-06,account_created,free,0.0
5699,u_204755,2026-04-13,account_created,free,0.0
5700,u_204756,2026-03-31,account_created,free,0.0
5701,u_204757,2026-06-04,account_created,free,0.0
5702,u_204758,2026-05-31,account_created,free,0.0
5703,u_204759,2026-03-05,account_created,free,0.0
5704,u_204759,2026-03-11,upgrade,pro_monthly,9.99
5705,u_204759,2026-04-20,cancellation,pro_monthly,0.0
5706,u_204760,2026-04-12,account_created,free,0.0
5707,u_204761,2026-03-14,account_created,free,0.0
5708,u_204762,2026-03-20,account_created,free,0.0
5709,u_204763,2026-05-18,account_created,free,0.0
5710,u_204764,2026-04-29,account_created,free,0.0
5711,u_204765,2026-04-26,account_created,free,0.0
5712,u_204766,2026-06-12,account_created,free,0.0
5713,u_204767,2026-05-02,account_created,free,0.0
5714,u_204768,2026-05-19,account_created,free,0.0
5715,u_204769,2026-04-10,account_created,free,0.0
5716,u_204770,2026-05-28,account_created,free,0.0
5717,u_204771,2026-03-11,account_created,free,0.0
5718,u_204771,2026-03-15,upgrade,pro_monthly,9.99
5719,u_204772,2026-03-30,account_created,free,0.0
5720,u_204773,2026-05-17,account_created,free,0.0
5721,u_204774,2026-03-11,account_created,free,0.0
5722,u_204775,2026-03-10,account_created,free,0.0
5723,u_204776,2026-03-17,account_created,free,0.0
5724,u_204777,2026-03-07,account_created,free,0.0
5725,u_204778,2026-06-08,account_created,free,0.0
5726,u_204778,2026-06-12,upgrade,pro_monthly,9.99
5727,u_204779,2026-06-19,account_created,free,0.0
5728,u_204780,2026-05-30,account_created,free,0.0
5729,u_204781,2026-05-14,account_created,free,0.0
5730,u_204781,2026-05-15,upgrade,pro_monthly,9.99
5731,u_204782,2026-06-15,account_created,free,0.0
5732,u_204783,2026-03-19,account_created,free,0.0
5733,u_204784,2026-06-03,account_created,free,0.0
5734,u_204784,2026-06-11,upgrade,pro_annual,79.99
5735,u_204785,2026-03-09,account_created,free,0.0
5736,u_204786,2026-06-06,account_created,free,0.0
5737,u_204787,2026-05-12,account_created,free,0.0
5738,u_204788,2026-03-18,account_created,free,0.0
5739,u_204789,2026-03-18,account_created,free,0.0
5740,u_204790,2026-05-04,account_created,free,0.0
5741,u_204791,2026-03-19,account_created,free,0.0
5742,u_204792,2026-04-08,account_created,free,0.0
5743,u_204793,2026-06-04,account_created,free,0.0
5744,u_204793,2026-06-12,upgrade,pro_monthly,9.99
5745,u_204794,2026-05-06,account_created,free,0.0
5746,u_204795,2026-05-09,account_created,free,0.0
5747,u_204795,2026-05-11,upgrade,pro_monthly,9.99
5748,u_204796,2026-03-10,account_created,free,0.0
5749,u_204797,2026-05-31,account_created,free,0.0
5750,u_204798,2026-05-18,account_created,free,0.0
5751,u_204799,2026-03-13,account_created,free,0.0
5752,u_204800,2026-04-06,account_created,free,0.0
5753,u_204801,2026-06-10,account_created,free,0.0
5754,u_204802,2026-04-26,account_created,free,0.0
5755,u_204803,2026-06-15,account_created,free,0.0
5756,u_204804,2026-04-09,account_created,free,0.0
5757,u_204805,2026-05-24,account_created,free,0.0
5758,u_204806,2026-05-27,account_created,free,0.0
5759,u_204807,2026-04-22,account_created,free,0.0
5760,u_204808,2026-06-15,account_created,free,0.0
5761,u_204809,2026-06-16,account_created,free,0.0
5762,u_204810,2026-04-02,account_created,free,0.0
5763,u_204811,2026-04-20,account_created,free,0.0
5764,u_204812,2026-05-22,account_created,free,0.0
5765,u_204813,2026-06-17,account_created,free,0.0
5766,u_204814,2026-03-16,account_created,free,0.0
5767,u_204814,2026-03-23,upgrade,pro_annual,79.99
5768,u_204814,2026-04-29,cancellation,pro_annual,0.0
5769,u_204815,2026-03-29,account_created,free,0.0
5770,u_204816,2026-06-21,account_created,free,0.0
5771,u_204817,2026-04-06,account_created,free,0.0
5772,u_204818,2026-03-24,account_created,free,0.0
5773,u_204819,2026-05-16,account_created,free,0.0
5774,u_204820,2026-03-19,account_created,free,0.0
5775,u_204821,2026-05-26,account_created,free,0.0
5776,u_204821,2026-05-28,upgrade,pro_monthly,9.99
5777,u_204821,2026-06-17,cancellation,pro_monthly,0.0
5778,u_204822,2026-03-23,account_created,free,0.0
5779,u_204823,2026-04-20,account_created,free,0.0
5780,u_204824,2026-03-24,account_created,free,0.0
5781,u_204825,2026-05-27,account_created,free,0.0
5782,u_204826,2026-03-14,account_created,free,0.0
5783,u_204827,2026-05-06,account_created,free,0.0
5784,u_204828,2026-05-21,account_created,free,0.0
5785,u_204829,2026-04-16,account_created,free,0.0
5786,u_204830,2026-05-01,account_created,free,0.0
5787,u_204831,2026-05-09,account_created,free,0.0
5788,u_204832,2026-04-04,account_created,free,0.0
5789,u_204833,2026-05-22,account_created,free,0.0
5790,u_204834,2026-03-31,account_created,free,0.0
5791,u_204835,2026-04-21,account_created,free,0.0
5792,u_204835,2026-04-27,upgrade,pro_monthly,9.99
5793,u_204836,2026-04-11,account_created,free,0.0
5794,u_204837,2026-04-19,account_created,free,0.0
5795,u_204838,2026-03-20,account_created,free,0.0
5796,u_204839,2026-03-22,account_created,free,0.0
5797,u_204840,2026-05-27,account_created,free,0.0
5798,u_204841,2026-05-01,account_created,free,0.0
5799,u_204842,2026-03-06,account_created,free,0.0
5800,u_204843,2026-06-10,account_created,free,0.0
5801,u_204844,2026-05-14,account_created,free,0.0
5802,u_204844,2026-05-18,upgrade,pro_monthly,9.99
5803,u_204845,2026-06-07,account_created,free,0.0
5804,u_204846,2026-05-19,account_created,free,0.0
5805,u_204847,2026-04-21,account_created,free,0.0
5806,u_204847,2026-04-30,upgrade,pro_monthly,9.99
5807,u_204848,2026-04-05,account_created,free,0.0
5808,u_204849,2026-04-19,account_created,free,0.0
5809,u_204850,2026-04-27,account_created,free,0.0
5810,u_204851,2026-03-04,account_created,free,0.0
5811,u_204852,2026-05-22,account_created,free,0.0
5812,u_204853,2026-03-03,account_created,free,0.0
5813,u_204853,2026-03-07,upgrade,pro_monthly,9.99
5814,u_204853,2026-04-02,cancellation,pro_monthly,0.0
5815,u_204854,2026-03-16,account_created,free,0.0
5816,u_204855,2026-04-14,account_created,free,0.0
5817,u_204856,2026-05-23,account_created,free,0.0
5818,u_204857,2026-03-25,account_created,free,0.0
5819,u_204858,2026-06-03,account_created,free,0.0
5820,u_204859,2026-03-01,account_created,free,0.0
5821,u_204860,2026-05-02,account_created,free,0.0
5822,u_204860,2026-05-08,upgrade,pro_annual,79.99
5823,u_204860,2026-05-24,cancellation,pro_annual,0.0
5824,u_204861,2026-03-04,account_created,free,0.0
5825,u_204862,2026-06-17,account_created,free,0.0
5826,u_204863,2026-05-23,account_created,free,0.0
5827,u_204864,2026-06-05,account_created,free,0.0
5828,u_204865,2026-04-30,account_created,free,0.0
5829,u_204866,2026-04-15,account_created,free,0.0
5830,u_204867,2026-04-18,account_created,free,0.0
5831,u_204868,2026-03-23,account_created,free,0.0
5832,u_204869,2026-05-25,account_created,free,0.0
5833,u_204870,2026-04-05,account_created,free,0.0
5834,u_204871,2026-05-24,account_created,free,0.0
5835,u_204872,2026-05-17,account_created,free,0.0
5836,u_204873,2026-03-19,account_created,free,0.0
5837,u_204874,2026-05-09,account_created,free,0.0
5838,u_204874,2026-05-16,upgrade,pro_annual,79.99
5839,u_204875,2026-03-25,account_created,free,0.0
5840,u_204876,2026-04-21,account_created,free,0.0
5841,u_204877,2026-04-28,account_created,free,0.0
5842,u_204878,2026-03-17,account_created,free,0.0
5843,u_204879,2026-05-28,account_created,free,0.0
5844,u_204879,2026-06-06,upgrade,pro_monthly,9.99
5845,u_204880,2026-05-17,account_created,free,0.0
5846,u_204881,2026-06-11,account_created,free,0.0
5847,u_204881,2026-06-15,upgrade,pro_annual,79.99
5848,u_204882,2026-06-07,account_created,free,0.0
5849,u_204883,2026-04-19,account_created,free,0.0
5850,u_204884,2026-03-28,account_created,free,0.0
5851,u_204884,2026-04-03,upgrade,pro_monthly,9.99
5852,u_204885,2026-03-26,account_created,free,0.0
5853,u_204886,2026-03-11,account_created,free,0.0
5854,u_204887,2026-04-23,account_created,free,0.0
5855,u_204888,2026-03-12,account_created,free,0.0
5856,u_204889,2026-05-13,account_created,free,0.0
5857,u_204890,2026-04-19,account_created,free,0.0
5858,u_204891,2026-03-31,account_created,free,0.0
5859,u_204892,2026-03-02,account_created,free,0.0
5860,u_204893,2026-04-08,account_created,free,0.0
5861,u_204894,2026-03-14,account_created,free,0.0
5862,u_204894,2026-03-17,upgrade,pro_monthly,9.99
5863,u_204894,2026-05-03,cancellation,pro_monthly,0.0
5864,u_204895,2026-04-15,account_created,free,0.0
5865,u_204896,2026-06-19,account_created,free,0.0
5866,u_204897,2026-04-30,account_created,free,0.0
5867,u_204898,2026-05-23,account_created,free,0.0
5868,u_204899,2026-06-19,account_created,free,0.0
5869,u_204900,2026-05-15,account_created,free,0.0
5870,u_204900,2026-05-24,upgrade,pro_annual,79.99
5871,u_204901,2026-04-12,account_created,free,0.0
5872,u_204901,2026-04-16,upgrade,pro_monthly,9.99
5873,u_204902,2026-05-30,account_created,free,0.0
5874,u_204903,2026-04-16,account_created,free,0.0
5875,u_204904,2026-05-24,account_created,free,0.0
5876,u_204905,2026-06-01,account_created,free,0.0
5877,u_204906,2026-03-09,account_created,free,0.0
5878,u_204907,2026-05-21,account_created,free,0.0
5879,u_204908,2026-03-21,account_created,free,0.0
5880,u_204909,2026-05-02,account_created,free,0.0
5881,u_204910,2026-03-31,account_created,free,0.0
5882,u_204910,2026-04-09,upgrade,pro_annual,79.99
5883,u_204911,2026-06-07,account_created,free,0.0
5884,u_204912,2026-04-29,account_created,free,0.0
5885,u_204913,2026-05-27,account_created,free,0.0
5886,u_204914,2026-06-16,account_created,free,0.0
5887,u_204914,2026-06-25,upgrade,pro_annual,79.99
5888,u_204915,2026-06-09,account_created,free,0.0
5889,u_204916,2026-04-24,account_created,free,0.0
5890,u_204917,2026-04-24,account_created,free,0.0
5891,u_204918,2026-03-22,account_created,free,0.0
5892,u_204918,2026-03-26,upgrade,enterprise,299.0
5893,u_204918,2026-05-09,cancellation,enterprise,0.0
5894,u_204919,2026-06-04,account_created,free,0.0
5895,u_204920,2026-05-07,account_created,free,0.0
5896,u_204921,2026-04-07,account_created,free,0.0
5897,u_204922,2026-04-02,account_created,free,0.0
5898,u_204923,2026-06-14,account_created,free,0.0
5899,u_204923,2026-06-15,upgrade,pro_annual,79.99
5900,u_204924,2026-04-11,account_created,free,0.0
5901,u_204925,2026-05-14,account_created,free,0.0
5902,u_204926,2026-05-20,account_created,free,0.0
5903,u_204927,2026-04-11,account_created,free,0.0
5904,u_204928,2026-04-18,account_created,free,0.0
5905,u_204929,2026-03-23,account_created,free,0.0
5906,u_204930,2026-04-02,account_created,free,0.0
5907,u_204930,2026-04-10,upgrade,pro_monthly,9.99
5908,u_204931,2026-04-18,account_created,free,0.0
5909,u_204932,2026-03-31,account_created,free,0.0
5910,u_204933,2026-04-28,account_created,free,0.0
5911,u_204934,2026-05-26,account_created,free,0.0
5912,u_204935,2026-03-06,account_created,free,0.0
5913,u_204936,2026-06-11,account_created,free,0.0
5914,u_204937,2026-03-17,account_created,free,0.0
5915,u_204938,2026-04-13,account_created,free,0.0
5916,u_204939,2026-05-01,account_created,free,0.0
5917,u_204940,2026-03-16,account_created,free,0.0
5918,u_204940,2026-03-17,upgrade,pro_monthly,9.99
5919,u_204941,2026-03-27,account_created,free,0.0
5920,u_204942,2026-06-18,account_created,free,0.0
5921,u_204943,2026-04-02,account_created,free,0.0
5922,u_204944,2026-05-29,account_created,free,0.0
5923,u_204945,2026-05-23,account_created,free,0.0
5924,u_204945,2026-05-26,upgrade,pro_monthly,9.99
5925,u_204946,2026-03-19,account_created,free,0.0
5926,u_204947,2026-06-12,account_created,free,0.0
5927,u_204948,2026-06-05,account_created,free,0.0
5928,u_204949,2026-06-12,account_created,free,0.0
5929,u_204950,2026-03-29,account_created,free,0.0
5930,u_204951,2026-05-23,account_created,free,0.0
5931,u_204952,2026-04-22,account_created,free,0.0
5932,u_204952,2026-04-28,upgrade,pro_annual,79.99
5933,u_204953,2026-03-07,account_created,free,0.0
5934,u_204954,2026-04-08,account_created,free,0.0
5935,u_204955,2026-06-08,account_created,free,0.0
5936,u_204956,2026-04-26,account_created,free,0.0
5937,u_204957,2026-04-18,account_created,free,0.0
5938,u_204958,2026-06-12,account_created,free,0.0
5939,u_204959,2026-06-14,account_created,free,0.0
5940,u_204960,2026-05-24,account_created,free,0.0
5941,u_204961,2026-04-08,account_created,free,0.0
5942,u_204962,2026-05-30,account_created,free,0.0
5943,u_204963,2026-05-13,account_created,free,0.0
5944,u_204964,2026-06-18,account_created,free,0.0
5945,u_204964,2026-06-20,upgrade,pro_monthly,9.99
5946,u_204965,2026-05-10,account_created,free,0.0
5947,u_204966,2026-05-05,account_created,free,0.0
5948,u_204967,2026-03-14,account_created,free,0.0
5949,u_204968,2026-05-06,account_created,free,0.0
5950,u_204969,2026-05-18,account_created,free,0.0
5951,u_204970,2026-06-20,account_created,free,0.0
5952,u_204971,2026-05-21,account_created,free,0.0
5953,u_204971,2026-05-26,upgrade,pro_monthly,9.99
5954,u_204972,2026-03-06,account_created,free,0.0
5955,u_204973,2026-05-03,account_created,free,0.0
5956,u_204974,2026-06-12,account_created,free,0.0
5957,u_204975,2026-05-05,account_created,free,0.0
5958,u_204976,2026-06-17,account_created,free,0.0
5959,u_204976,2026-06-18,upgrade,pro_monthly,9.99
5960,u_204977,2026-06-03,account_created,free,0.0
5961,u_204977,2026-06-11,upgrade,pro_monthly,9.99
5962,u_204978,2026-05-29,account_created,free,0.0
5963,u_204979,2026-03-09,account_created,free,0.0
5964,u_204980,2026-03-17,account_created,free,0.0
5965,u_204981,2026-03-16,account_created,free,0.0
5966,u_204982,2026-03-01,account_created,free,0.0
5967,u_204983,2026-06-08,account_created,free,0.0
5968,u_204984,2026-06-01,account_created,free,0.0
5969,u_204985,2026-04-25,account_created,free,0.0
5970,u_204985,2026-04-30,upgrade,enterprise,299.0
5971,u_204986,2026-04-23,account_created,free,0.0
5972,u_204987,2026-05-20,account_created,free,0.0
5973,u_204988,2026-04-08,account_created,free,0.0
5974,u_204989,2026-05-26,account_created,free,0.0
5975,u_204990,2026-06-10,account_created,free,0.0
5976,u_204991,2026-06-02,account_created,free,0.0
5977,u_204992,2026-05-01,account_created,free,0.0
5978,u_204993,2026-04-27,account_created,free,0.0
5979,u_204994,2026-06-05,account_created,free,0.0
5980,u_204994,2026-06-09,upgrade,pro_monthly,9.99
5981,u_204995,2026-03-04,account_created,free,0.0
5982,u_204996,2026-03-09,account_created,free,0.0
5983,u_204997,2026-03-31,account_created,free,0.0
5984,u_204998,2026-04-24,account_created,free,0.0
5985,u_204999,2026-06-01,account_created,free,0.0
5986,u_205000,2026-03-09,account_created,free,0.0
5987,u_205001,2026-05-12,account_created,free,0.0
5988,u_205002,2026-04-14,account_created,free,0.0
5989,u_205003,2026-04-09,account_created,free,0.0
5990,u_205003,2026-04-15,upgrade,pro_monthly,9.99
5991,u_205003,2026-06-19,cancellation,pro_monthly,0.0
5992,u_205004,2026-05-20,account_created,free,0.0
5993,u_205005,2026-03-13,account_created,free,0.0
5994,u_205006,2026-03-30,account_created,free,0.0
5995,u_205007,2026-06-04,account_created,free,0.0
5996,u_205007,2026-06-05,upgrade,pro_monthly,9.99
5997,u_205008,2026-05-25,account_created,free,0.0
5998,u_205009,2026-03-02,account_created,free,0.0
5999,u_205009,2026-03-11,upgrade,pro_monthly,9.99
6000,u_205010,2026-05-15,account_created,free,0.0
6001,u_205011,2026-04-10,account_created,free,0.0
6002,u_205012,2026-03-17,account_created,free,0.0
6003,u_205013,2026-04-24,account_created,free,0.0
6004,u_205013,2026-04-25,upgrade,pro_monthly,9.99
6005,u_205014,2026-04-06,account_created,free,0.0
6006,u_205015,2026-03-23,account_created,free,0.0
6007,u_205015,2026-03-29,upgrade,pro_monthly,9.99
6008,u_205016,2026-06-13,account_created,free,0.0
6009,u_205017,2026-03-16,account_created,free,0.0
6010,u_205018,2026-04-11,account_created,free,0.0
6011,u_205019,2026-05-02,account_created,free,0.0
6012,u_205019,2026-05-11,upgrade,pro_monthly,9.99
6013,u_205020,2026-03-14,account_created,free,0.0
6014,u_205021,2026-03-18,account_created,free,0.0
6015,u_205022,2026-03-01,account_created,free,0.0
6016,u_205023,2026-03-20,account_created,free,0.0
6017,u_205024,2026-06-17,account_created,free,0.0
6018,u_205025,2026-04-09,account_created,free,0.0
6019,u_205026,2026-03-22,account_created,free,0.0
6020,u_205027,2026-05-23,account_created,free,0.0
6021,u_205028,2026-03-03,account_created,free,0.0
6022,u_205029,2026-04-20,account_created,free,0.0
6023,u_205030,2026-06-12,account_created,free,0.0
6024,u_205031,2026-03-30,account_created,free,0.0
6025,u_205032,2026-05-30,account_created,free,0.0
6026,u_205033,2026-06-05,account_created,free,0.0
6027,u_205034,2026-04-22,account_created,free,0.0
6028,u_205034,2026-05-01,upgrade,enterprise,299.0
6029,u_205035,2026-03-12,account_created,free,0.0
6030,u_205036,2026-05-18,account_created,free,0.0
6031,u_205037,2026-05-29,account_created,free,0.0
6032,u_205038,2026-06-07,account_created,free,0.0
6033,u_205039,2026-03-27,account_created,free,0.0
6034,u_205040,2026-03-10,account_created,free,0.0
6035,u_205041,2026-03-14,account_created,free,0.0
6036,u_205041,2026-03-21,upgrade,pro_monthly,9.99
6037,u_205042,2026-04-04,account_created,free,0.0
6038,u_205043,2026-05-28,account_created,free,0.0
6039,u_205044,2026-04-14,account_created,free,0.0
6040,u_205045,2026-05-27,account_created,free,0.0
6041,u_205045,2026-05-28,upgrade,pro_monthly,9.99
6042,u_205045,2026-06-21,cancellation,pro_monthly,0.0
6043,u_205046,2026-05-03,account_created,free,0.0
6044,u_205047,2026-06-03,account_created,free,0.0
6045,u_205048,2026-03-01,account_created,free,0.0
6046,u_205049,2026-03-17,account_created,free,0.0
6047,u_205050,2026-04-13,account_created,free,0.0
6048,u_205051,2026-03-04,account_created,free,0.0
6049,u_205051,2026-03-07,upgrade,pro_annual,79.99
6050,u_205052,2026-06-21,account_created,free,0.0
6051,u_205053,2026-04-30,account_created,free,0.0
6052,u_205054,2026-03-10,account_created,free,0.0
6053,u_205055,2026-04-25,account_created,free,0.0
6054,u_205056,2026-04-19,account_created,free,0.0
6055,u_205057,2026-06-15,account_created,free,0.0
6056,u_205057,2026-06-18,upgrade,pro_annual,79.99
6057,u_205058,2026-03-13,account_created,free,0.0
6058,u_205059,2026-05-22,account_created,free,0.0
6059,u_205060,2026-05-28,account_created,free,0.0
6060,u_205060,2026-06-03,upgrade,pro_monthly,9.99
6061,u_205061,2026-05-10,account_created,free,0.0
6062,u_205061,2026-05-15,upgrade,pro_monthly,9.99
6063,u_205062,2026-05-24,account_created,free,0.0
6064,u_205063,2026-03-27,account_created,free,0.0
6065,u_205064,2026-04-28,account_created,free,0.0
6066,u_205065,2026-04-20,account_created,free,0.0
6067,u_205066,2026-05-04,account_created,free,0.0
6068,u_205067,2026-04-23,account_created,free,0.0
6069,u_205067,2026-05-02,upgrade,pro_annual,79.99
6070,u_205068,2026-03-17,account_created,free,0.0
6071,u_205068,2026-03-24,upgrade,pro_monthly,9.99
6072,u_205068,2026-05-04,cancellation,pro_monthly,0.0
6073,u_205069,2026-05-18,account_created,free,0.0
6074,u_205070,2026-05-02,account_created,free,0.0
6075,u_205071,2026-03-13,account_created,free,0.0
6076,u_205072,2026-05-21,account_created,free,0.0
6077,u_205073,2026-05-08,account_created,free,0.0
6078,u_205074,2026-03-26,account_created,free,0.0
6079,u_205074,2026-03-30,upgrade,pro_monthly,9.99
6080,u_205075,2026-06-05,account_created,free,0.0
6081,u_205075,2026-06-06,upgrade,pro_annual,79.99
6082,u_205076,2026-03-13,account_created,free,0.0
6083,u_205077,2026-05-02,account_created,free,0.0
6084,u_205078,2026-06-19,account_created,free,0.0
6085,u_205079,2026-05-21,account_created,free,0.0
6086,u_205080,2026-05-09,account_created,free,0.0
6087,u_205081,2026-06-03,account_created,free,0.0
6088,u_205081,2026-06-08,upgrade,pro_annual,79.99
6089,u_205082,2026-05-01,account_created,free,0.0
6090,u_205083,2026-03-03,account_created,free,0.0
6091,u_205084,2026-04-18,account_created,free,0.0
6092,u_205085,2026-05-01,account_created,free,0.0
6093,u_205086,2026-04-10,account_created,free,0.0
6094,u_205087,2026-06-19,account_created,free,0.0
6095,u_205088,2026-05-27,account_created,free,0.0
6096,u_205089,2026-04-11,account_created,free,0.0
6097,u_205090,2026-06-14,account_created,free,0.0
6098,u_205091,2026-04-19,account_created,free,0.0
6099,u_205092,2026-03-30,account_created,free,0.0
6100,u_205093,2026-04-10,account_created,free,0.0
6101,u_205094,2026-03-02,account_created,free,0.0
6102,u_205095,2026-03-01,account_created,free,0.0
6103,u_205096,2026-05-11,account_created,free,0.0
6104,u_205096,2026-05-19,upgrade,enterprise,299.0
6105,u_205097,2026-05-14,account_created,free,0.0
6106,u_205098,2026-06-16,account_created,free,0.0
6107,u_205099,2026-04-23,account_created,free,0.0
6108,u_205100,2026-05-29,account_created,free,0.0
6109,u_205100,2026-06-03,upgrade,pro_monthly,9.99
6110,u_205101,2026-04-30,account_created,free,0.0
6111,u_205102,2026-03-28,account_created,free,0.0
6112,u_205103,2026-05-29,account_created,free,0.0
6113,u_205104,2026-04-23,account_created,free,0.0
6114,u_205105,2026-04-14,account_created,free,0.0
6115,u_205106,2026-06-07,account_created,free,0.0
6116,u_205107,2026-03-18,account_created,free,0.0
6117,u_205108,2026-06-05,account_created,free,0.0
6118,u_205109,2026-06-15,account_created,free,0.0
6119,u_205110,2026-03-13,account_created,free,0.0
6120,u_205110,2026-03-18,upgrade,pro_annual,79.99
6121,u_205111,2026-05-13,account_created,free,0.0
6122,u_205112,2026-06-12,account_created,free,0.0
6123,u_205112,2026-06-21,upgrade,pro_monthly,9.99
6124,u_205113,2026-06-04,account_created,free,0.0
6125,u_205114,2026-06-12,account_created,free,0.0
6126,u_205115,2026-05-28,account_created,free,0.0
6127,u_205115,2026-06-04,upgrade,pro_annual,79.99
6128,u_205116,2026-04-25,account_created,free,0.0
6129,u_205117,2026-04-01,account_created,free,0.0
6130,u_205118,2026-06-08,account_created,free,0.0
6131,u_205119,2026-06-01,account_created,free,0.0
6132,u_205120,2026-05-03,account_created,free,0.0
6133,u_205121,2026-05-17,account_created,free,0.0
6134,u_205122,2026-06-07,account_created,free,0.0
6135,u_205123,2026-05-21,account_created,free,0.0
6136,u_205124,2026-05-31,account_created,free,0.0
6137,u_205125,2026-04-22,account_created,free,0.0
6138,u_205126,2026-04-27,account_created,free,0.0
6139,u_205127,2026-03-04,account_created,free,0.0
6140,u_205128,2026-03-15,account_created,free,0.0
6141,u_205129,2026-06-16,account_created,free,0.0
6142,u_205129,2026-06-20,upgrade,pro_monthly,9.99
6143,u_205130,2026-04-28,account_created,free,0.0
6144,u_205131,2026-04-21,account_created,free,0.0
6145,u_205132,2026-03-21,account_created,free,0.0
6146,u_205132,2026-03-22,upgrade,pro_annual,79.99
6147,u_205133,2026-03-15,account_created,free,0.0
6148,u_205133,2026-03-23,upgrade,pro_monthly,9.99
6149,u_205134,2026-05-27,account_created,free,0.0
6150,u_205135,2026-03-23,account_created,free,0.0
6151,u_205136,2026-04-25,account_created,free,0.0
6152,u_205137,2026-04-26,account_created,free,0.0
6153,u_205138,2026-03-01,account_created,free,0.0
6154,u_205138,2026-03-09,upgrade,pro_annual,79.99
6155,u_205139,2026-03-16,account_created,free,0.0
6156,u_205140,2026-05-14,account_created,free,0.0
6157,u_205141,2026-05-21,account_created,free,0.0
6158,u_205142,2026-04-22,account_created,free,0.0
6159,u_205143,2026-05-06,account_created,free,0.0
6160,u_205144,2026-04-08,account_created,free,0.0
6161,u_205144,2026-04-09,upgrade,pro_monthly,9.99
6162,u_205145,2026-04-12,account_created,free,0.0
6163,u_205146,2026-05-18,account_created,free,0.0
6164,u_205147,2026-04-04,account_created,free,0.0
6165,u_205148,2026-04-19,account_created,free,0.0
6166,u_205149,2026-04-29,account_created,free,0.0
6167,u_205150,2026-06-21,account_created,free,0.0
6168,u_205151,2026-03-10,account_created,free,0.0
6169,u_205152,2026-04-25,account_created,free,0.0
6170,u_205153,2026-05-15,account_created,free,0.0
6171,u_205154,2026-05-29,account_created,free,0.0
6172,u_205155,2026-03-22,account_created,free,0.0
6173,u_205156,2026-04-18,account_created,free,0.0
6174,u_205157,2026-05-09,account_created,free,0.0
6175,u_205158,2026-04-01,account_created,free,0.0
6176,u_205158,2026-04-08,upgrade,pro_monthly,9.99
6177,u_205158,2026-05-03,cancellation,pro_monthly,0.0
6178,u_205159,2026-04-10,account_created,free,0.0
6179,u_205159,2026-04-11,upgrade,pro_monthly,9.99
6180,u_205160,2026-03-25,account_created,free,0.0
6181,u_205161,2026-05-04,account_created,free,0.0
6182,u_205162,2026-03-16,account_created,free,0.0
6183,u_205163,2026-03-24,account_created,free,0.0
6184,u_205164,2026-04-19,account_created,free,0.0
6185,u_205165,2026-04-11,account_created,free,0.0
6186,u_205166,2026-05-03,account_created,free,0.0
6187,u_205167,2026-06-13,account_created,free,0.0
