transaction_id,user_id,transaction_date,transaction_type,credits,cost_usd
1125,u_203140,2026-05-15,purchase,500,3.0
1126,u_203141,2026-03-28,purchase,1500,9.0
1127,u_203153,2026-03-20,purchase,1500,9.0
1128,u_203164,2026-06-25,purchase,500,3.0
1129,u_203167,2026-05-15,purchase,1500,9.0
1130,u_203168,2026-03-10,purchase,1500,9.0
1131,u_203170,2026-03-23,purchase,1500,9.0
1132,u_203172,2026-06-18,purchase,500,3.0
1133,u_203176,2026-05-05,purchase,5000,30.0
1134,u_203176,2026-04-30,purchase,5000,30.0
1135,u_203180,2026-06-12,purchase,500,3.0
1136,u_203189,2026-03-16,purchase,500,3.0
1137,u_203190,2026-04-24,purchase,1500,9.0
1138,u_203193,2026-06-11,purchase,1500,9.0
1139,u_203198,2026-04-27,purchase,500,3.0
1140,u_203205,2026-04-15,purchase,1500,9.0
1141,u_203210,2026-03-15,purchase,5000,30.0
1142,u_203211,2026-04-22,purchase,500,3.0
1143,u_203212,2026-06-07,purchase,1500,9.0
1144,u_203213,2026-03-11,purchase,500,3.0
1145,u_203213,2026-03-11,purchase,1500,9.0
1146,u_203219,2026-05-19,purchase,500,3.0
1147,u_203219,2026-05-27,purchase,1500,9.0
1148,u_203225,2026-06-01,purchase,5000,30.0
1149,u_203225,2026-06-10,purchase,1500,9.0
1150,u_203228,2026-05-16,purchase,5000,30.0
1151,u_203231,2026-04-29,purchase,500,3.0
1152,u_203232,2026-06-24,purchase,5000,30.0
1153,u_203232,2026-06-27,refund,-2500,-15.0
1154,u_203240,2026-05-29,purchase,1500,9.0
1155,u_203241,2026-05-31,purchase,5000,30.0
1156,u_203241,2026-06-09,purchase,500,3.0
1157,u_203245,2026-04-14,purchase,5000,30.0
1158,u_203245,2026-04-12,purchase,500,3.0
1159,u_203253,2026-05-31,purchase,5000,30.0
1160,u_203255,2026-04-28,purchase,500,3.0
1161,u_203257,2026-03-17,purchase,1500,9.0
1162,u_203257,2026-03-25,purchase,5000,30.0
1163,u_203267,2026-04-30,purchase,5000,30.0
1164,u_203269,2026-04-17,purchase,1500,9.0
1165,u_203269,2026-04-14,purchase,1500,9.0
1166,u_203269,2026-04-09,purchase,5000,30.0
1167,u_203270,2026-06-12,purchase,1500,9.0
1168,u_203274,2026-04-01,purchase,500,3.0
1169,u_203274,2026-04-09,purchase,1500,9.0
1170,u_203280,2026-05-17,purchase,5000,30.0
1171,u_203282,2026-05-26,purchase,1500,9.0
1172,u_203283,2026-05-20,purchase,1500,9.0
1173,u_203290,2026-06-05,purchase,5000,30.0
1174,u_203290,2026-05-25,purchase,500,3.0
1175,u_203292,2026-05-13,purchase,5000,30.0
1176,u_203297,2026-05-31,purchase,1500,9.0
1177,u_203302,2026-06-21,purchase,500,3.0
1178,u_203302,2026-06-20,purchase,500,3.0
1179,u_203303,2026-05-11,purchase,500,3.0
1180,u_203311,2026-04-01,purchase,1500,9.0
1181,u_203317,2026-05-23,purchase,1500,9.0
1182,u_203318,2026-05-19,purchase,1500,9.0
1183,u_203320,2026-05-11,purchase,500,3.0
1184,u_203327,2026-06-27,purchase,1500,9.0
1185,u_203330,2026-04-30,purchase,1500,9.0
1186,u_203331,2026-03-23,purchase,500,3.0
1187,u_203337,2026-03-04,purchase,5000,30.0
1188,u_203339,2026-05-31,purchase,500,3.0
1189,u_203345,2026-04-29,purchase,1500,9.0
1190,u_203345,2026-05-07,purchase,5000,30.0
1191,u_203351,2026-06-19,purchase,1500,9.0
1192,u_203358,2026-05-27,purchase,500,3.0
1193,u_203365,2026-05-08,purchase,5000,30.0
1194,u_203366,2026-04-09,purchase,5000,30.0
1195,u_203368,2026-03-29,purchase,500,3.0
1196,u_203372,2026-03-17,purchase,500,3.0
1197,u_203373,2026-05-02,purchase,500,3.0
1198,u_203377,2026-05-17,purchase,1500,9.0
1199,u_203386,2026-05-25,purchase,1500,9.0
1200,u_203386,2026-05-25,purchase,500,3.0
1201,u_203386,2026-05-27,refund,-250,-1.5
1202,u_203389,2026-05-05,purchase,500,3.0
1203,u_203389,2026-05-06,refund,-250,-1.5
1204,u_203389,2026-05-08,purchase,1500,9.0
1205,u_203393,2026-06-07,purchase,500,3.0
1206,u_203396,2026-06-20,purchase,500,3.0
1207,u_203397,2026-04-21,purchase,1500,9.0
1208,u_203408,2026-03-11,purchase,500,3.0
1209,u_203411,2026-03-12,purchase,500,3.0
1210,u_203418,2026-05-18,purchase,5000,30.0
1211,u_203418,2026-05-20,purchase,1500,9.0
1212,u_203421,2026-03-11,purchase,500,3.0
1213,u_203434,2026-06-18,purchase,5000,30.0
1214,u_203441,2026-05-20,purchase,500,3.0
1215,u_203443,2026-05-10,purchase,5000,30.0
1216,u_203445,2026-05-27,purchase,5000,30.0
1217,u_203447,2026-05-04,purchase,500,3.0
1218,u_203449,2026-04-24,purchase,500,3.0
1219,u_203449,2026-04-26,purchase,500,3.0
1220,u_203454,2026-04-12,purchase,1500,9.0
1221,u_203457,2026-05-20,purchase,1500,9.0
1222,u_203460,2026-06-10,purchase,1500,9.0
1223,u_203464,2026-04-23,purchase,5000,30.0
1224,u_203464,2026-04-25,refund,-2500,-15.0
1225,u_203465,2026-04-09,purchase,500,3.0
1226,u_203465,2026-04-17,purchase,500,3.0
1227,u_203466,2026-04-15,purchase,1500,9.0
1228,u_203472,2026-06-27,purchase,1500,9.0
1229,u_203473,2026-05-29,purchase,5000,30.0
1230,u_203484,2026-04-01,purchase,1500,9.0
1231,u_203484,2026-04-10,purchase,5000,30.0
1232,u_203485,2026-04-13,purchase,500,3.0
1233,u_203487,2026-05-15,purchase,1500,9.0
1234,u_203496,2026-03-26,purchase,500,3.0
1235,u_203499,2026-05-01,purchase,500,3.0
1236,u_203499,2026-05-11,purchase,1500,9.0
1237,u_203506,2026-05-27,purchase,1500,9.0
1238,u_203507,2026-04-24,purchase,5000,30.0
1239,u_203516,2026-05-31,purchase,5000,30.0
1240,u_203522,2026-03-18,purchase,5000,30.0
1241,u_203527,2026-04-26,purchase,5000,30.0
1242,u_203538,2026-05-20,purchase,500,3.0
1243,u_203540,2026-04-09,purchase,5000,30.0
1244,u_203541,2026-03-12,purchase,5000,30.0
1245,u_203552,2026-05-08,purchase,1500,9.0
1246,u_203557,2026-03-17,purchase,1500,9.0
1247,u_203561,2026-04-13,purchase,5000,30.0
1248,u_203563,2026-05-31,purchase,500,3.0
1249,u_203570,2026-03-31,purchase,500,3.0
1250,u_203570,2026-04-04,refund,-250,-1.5
1251,u_203572,2026-06-05,purchase,1500,9.0
1252,u_203572,2026-06-07,purchase,500,3.0
1253,u_203574,2026-06-13,purchase,500,3.0
1254,u_203577,2026-04-23,purchase,1500,9.0
1255,u_203578,2026-05-21,purchase,5000,30.0
1256,u_203581,2026-06-14,purchase,1500,9.0
1257,u_203587,2026-05-26,purchase,1500,9.0
1258,u_203602,2026-04-09,purchase,1500,9.0
1259,u_203609,2026-06-10,purchase,5000,30.0
1260,u_203611,2026-05-24,purchase,1500,9.0
1261,u_203615,2026-05-19,purchase,5000,30.0
1262,u_203618,2026-03-13,purchase,500,3.0
1263,u_203619,2026-04-09,purchase,500,3.0
1264,u_203621,2026-06-27,purchase,5000,30.0
1265,u_203621,2026-06-18,purchase,1500,9.0
1266,u_203622,2026-05-18,purchase,5000,30.0
1267,u_203625,2026-03-08,purchase,5000,30.0
1268,u_203626,2026-06-26,purchase,5000,30.0
1269,u_203626,2026-06-27,refund,-2500,-15.0
1270,u_203628,2026-06-16,purchase,1500,9.0
1271,u_203629,2026-04-08,purchase,500,3.0
1272,u_203629,2026-04-11,purchase,5000,30.0
1273,u_203629,2026-04-04,purchase,5000,30.0
1274,u_203630,2026-04-28,purchase,1500,9.0
1275,u_203632,2026-06-25,purchase,1500,9.0
1276,u_203634,2026-05-06,purchase,5000,30.0
1277,u_203636,2026-06-21,purchase,5000,30.0
1278,u_203646,2026-04-29,purchase,1500,9.0
1279,u_203646,2026-05-01,purchase,500,3.0
1280,u_203646,2026-05-03,refund,-250,-1.5
1281,u_203646,2026-04-27,purchase,1500,9.0
1282,u_203648,2026-05-10,purchase,500,3.0
1283,u_203655,2026-03-02,purchase,500,3.0
1284,u_203658,2026-05-06,purchase,5000,30.0
1285,u_203661,2026-06-18,purchase,1500,9.0
1286,u_203664,2026-04-22,purchase,5000,30.0
1287,u_203671,2026-05-01,purchase,500,3.0
1288,u_203672,2026-06-22,purchase,5000,30.0
1289,u_203673,2026-06-27,purchase,5000,30.0
1290,u_203676,2026-05-23,purchase,5000,30.0
1291,u_203680,2026-05-27,purchase,5000,30.0
1292,u_203680,2026-06-05,purchase,5000,30.0
1293,u_203683,2026-03-16,purchase,5000,30.0
1294,u_203688,2026-04-22,purchase,500,3.0
1295,u_203688,2026-04-11,purchase,1500,9.0
1296,u_203694,2026-04-02,purchase,500,3.0
1297,u_203697,2026-06-27,purchase,1500,9.0
1298,u_203697,2026-06-22,purchase,500,3.0
1299,u_203703,2026-03-23,purchase,500,3.0
1300,u_203705,2026-05-12,purchase,500,3.0
1301,u_203708,2026-04-25,purchase,5000,30.0
1302,u_203708,2026-04-29,refund,-2500,-15.0
1303,u_203711,2026-06-27,purchase,5000,30.0
1304,u_203712,2026-04-01,purchase,5000,30.0
1305,u_203713,2026-04-26,purchase,5000,30.0
1306,u_203722,2026-06-25,purchase,5000,30.0
1307,u_203730,2026-06-07,purchase,1500,9.0
1308,u_203731,2026-06-10,purchase,500,3.0
1309,u_203731,2026-06-10,purchase,500,3.0
1310,u_203737,2026-05-10,purchase,1500,9.0
1311,u_203742,2026-05-08,purchase,5000,30.0
1312,u_203742,2026-05-18,purchase,500,3.0
1313,u_203744,2026-05-24,purchase,500,3.0
1314,u_203745,2026-05-24,purchase,500,3.0
1315,u_203745,2026-05-14,purchase,500,3.0
1316,u_203746,2026-06-11,purchase,500,3.0
1317,u_203754,2026-05-10,purchase,1500,9.0
1318,u_203758,2026-06-08,purchase,500,3.0
1319,u_203758,2026-06-04,purchase,500,3.0
1320,u_203760,2026-05-01,purchase,500,3.0
1321,u_203760,2026-04-29,purchase,1500,9.0
1322,u_203764,2026-05-16,purchase,1500,9.0
1323,u_203766,2026-06-05,purchase,1500,9.0
1324,u_203774,2026-06-07,purchase,5000,30.0
1325,u_203774,2026-06-17,purchase,500,3.0
1326,u_203776,2026-05-08,purchase,5000,30.0
1327,u_203786,2026-05-14,purchase,5000,30.0
1328,u_203787,2026-06-16,purchase,500,3.0
1329,u_203788,2026-06-09,purchase,5000,30.0
1330,u_203797,2026-03-02,purchase,1500,9.0
1331,u_203798,2026-04-16,purchase,5000,30.0
1332,u_203800,2026-05-03,purchase,5000,30.0
1333,u_203803,2026-06-13,purchase,1500,9.0
1334,u_203810,2026-05-28,purchase,500,3.0
1335,u_203817,2026-05-29,purchase,1500,9.0
1336,u_203820,2026-03-20,purchase,5000,30.0
1337,u_203820,2026-03-13,purchase,1500,9.0
1338,u_203820,2026-03-20,purchase,500,3.0
1339,u_203823,2026-04-03,purchase,1500,9.0
1340,u_203823,2026-03-30,purchase,1500,9.0
1341,u_203829,2026-05-27,purchase,500,3.0
1342,u_203832,2026-03-19,purchase,5000,30.0
1343,u_203834,2026-04-27,purchase,5000,30.0
1344,u_203836,2026-03-30,purchase,5000,30.0
1345,u_203836,2026-03-29,purchase,5000,30.0
1346,u_203843,2026-05-20,purchase,1500,9.0
1347,u_203844,2026-05-07,purchase,500,3.0
1348,u_203849,2026-03-16,purchase,1500,9.0
1349,u_203854,2026-05-27,purchase,1500,9.0
1350,u_203854,2026-06-01,purchase,500,3.0
1351,u_203854,2026-06-02,purchase,500,3.0
1352,u_203862,2026-05-06,purchase,5000,30.0
1353,u_203864,2026-03-30,purchase,500,3.0
1354,u_203868,2026-04-13,purchase,500,3.0
1355,u_203870,2026-05-15,purchase,1500,9.0
1356,u_203871,2026-05-14,purchase,5000,30.0
1357,u_203875,2026-03-08,purchase,500,3.0
1358,u_203875,2026-03-11,refund,-250,-1.5
1359,u_203877,2026-03-01,purchase,5000,30.0
1360,u_203880,2026-04-16,purchase,500,3.0
1361,u_203888,2026-06-10,purchase,5000,30.0
1362,u_203888,2026-05-30,purchase,1500,9.0
1363,u_203891,2026-05-10,purchase,500,3.0
1364,u_203893,2026-05-15,purchase,1500,9.0
1365,u_203895,2026-06-16,purchase,500,3.0
1366,u_203895,2026-06-06,purchase,1500,9.0
1367,u_203898,2026-05-07,purchase,500,3.0
1368,u_203898,2026-05-08,refund,-250,-1.5
1369,u_203899,2026-06-02,purchase,5000,30.0
1370,u_203903,2026-05-06,purchase,5000,30.0
1371,u_203903,2026-04-26,purchase,1500,9.0
1372,u_203904,2026-05-26,purchase,5000,30.0
1373,u_203907,2026-06-14,purchase,500,3.0
1374,u_203907,2026-06-16,purchase,5000,30.0
1375,u_203910,2026-05-15,purchase,1500,9.0
1376,u_203913,2026-04-28,purchase,5000,30.0
1377,u_203913,2026-04-28,purchase,5000,30.0
1378,u_203917,2026-06-07,purchase,5000,30.0
1379,u_203917,2026-06-13,purchase,1500,9.0
1380,u_203921,2026-06-07,purchase,1500,9.0
1381,u_203923,2026-05-05,purchase,5000,30.0
1382,u_203926,2026-05-13,purchase,1500,9.0
1383,u_203927,2026-06-15,purchase,5000,30.0
1384,u_203951,2026-05-29,purchase,500,3.0
1385,u_203955,2026-05-22,purchase,1500,9.0
1386,u_203955,2026-05-20,purchase,500,3.0
1387,u_203955,2026-05-18,purchase,5000,30.0
1388,u_203956,2026-03-27,purchase,1500,9.0
1389,u_203956,2026-03-30,refund,-750,-4.5
1390,u_203957,2026-06-05,purchase,1500,9.0
1391,u_203959,2026-04-01,purchase,1500,9.0
1392,u_203962,2026-05-24,purchase,5000,30.0
1393,u_203966,2026-04-12,purchase,5000,30.0
1394,u_203966,2026-04-17,purchase,1500,9.0
1395,u_203972,2026-05-22,purchase,1500,9.0
1396,u_203984,2026-03-23,purchase,500,3.0
1397,u_203985,2026-04-25,purchase,1500,9.0
1398,u_203986,2026-06-12,purchase,1500,9.0
1399,u_203988,2026-06-04,purchase,1500,9.0
1400,u_203989,2026-06-20,purchase,5000,30.0
1401,u_203989,2026-06-21,purchase,1500,9.0
1402,u_203995,2026-04-10,purchase,1500,9.0
1403,u_203998,2026-06-06,purchase,1500,9.0
1404,u_203998,2026-06-04,purchase,1500,9.0
1405,u_204004,2026-06-16,purchase,1500,9.0
1406,u_204011,2026-03-10,purchase,500,3.0
1407,u_204012,2026-04-06,purchase,1500,9.0
1408,u_204016,2026-06-01,purchase,1500,9.0
1409,u_204016,2026-06-03,purchase,5000,30.0
1410,u_204018,2026-06-09,purchase,500,3.0
1411,u_204020,2026-05-19,purchase,1500,9.0
1412,u_204023,2026-06-11,purchase,5000,30.0
1413,u_204024,2026-04-21,purchase,1500,9.0
1414,u_204029,2026-03-13,purchase,5000,30.0
1415,u_204029,2026-03-12,purchase,1500,9.0
1416,u_204031,2026-03-15,purchase,1500,9.0
1417,u_204034,2026-03-30,purchase,500,3.0
1418,u_204034,2026-03-25,purchase,5000,30.0
1419,u_204034,2026-03-24,purchase,1500,9.0
1420,u_204036,2026-06-22,purchase,500,3.0
1421,u_204036,2026-06-23,refund,-250,-1.5
1422,u_204038,2026-03-17,purchase,500,3.0
1423,u_204042,2026-05-01,purchase,500,3.0
1424,u_204043,2026-06-18,purchase,5000,30.0
1425,u_204045,2026-06-06,purchase,5000,30.0
1426,u_204048,2026-04-11,purchase,1500,9.0
1427,u_204048,2026-04-08,purchase,5000,30.0
1428,u_204055,2026-03-20,purchase,1500,9.0
1429,u_204060,2026-03-31,purchase,1500,9.0
1430,u_204061,2026-05-30,purchase,500,3.0
1431,u_204062,2026-06-02,purchase,1500,9.0
1432,u_204074,2026-06-04,purchase,500,3.0
1433,u_204083,2026-04-17,purchase,5000,30.0
1434,u_204091,2026-05-29,purchase,5000,30.0
1435,u_204092,2026-03-10,purchase,1500,9.0
1436,u_204094,2026-06-06,purchase,500,3.0
1437,u_204095,2026-04-14,purchase,500,3.0
1438,u_204100,2026-04-21,purchase,500,3.0
1439,u_204103,2026-03-24,purchase,1500,9.0
1440,u_204106,2026-03-07,purchase,5000,30.0
1441,u_204111,2026-04-03,purchase,5000,30.0
1442,u_204121,2026-05-13,purchase,5000,30.0
1443,u_204127,2026-04-28,purchase,5000,30.0
1444,u_204131,2026-04-18,purchase,1500,9.0
1445,u_204134,2026-06-21,purchase,1500,9.0
1446,u_204137,2026-05-06,purchase,1500,9.0
1447,u_204138,2026-06-08,purchase,5000,30.0
1448,u_204143,2026-03-23,purchase,1500,9.0
1449,u_204151,2026-05-04,purchase,1500,9.0
1450,u_204154,2026-05-25,purchase,5000,30.0
1451,u_204156,2026-05-31,purchase,1500,9.0
1452,u_204157,2026-06-19,purchase,500,3.0
1453,u_204160,2026-06-03,purchase,5000,30.0
1454,u_204171,2026-03-27,purchase,5000,30.0
1455,u_204175,2026-05-05,purchase,500,3.0
1456,u_204175,2026-05-09,refund,-250,-1.5
1457,u_204179,2026-05-12,purchase,5000,30.0
1458,u_204190,2026-05-11,purchase,5000,30.0
1459,u_204193,2026-05-08,purchase,5000,30.0
1460,u_204207,2026-04-21,purchase,1500,9.0
1461,u_204207,2026-04-24,refund,-750,-4.5
1462,u_204208,2026-03-25,purchase,1500,9.0
1463,u_204212,2026-05-26,purchase,1500,9.0
1464,u_204215,2026-03-07,purchase,1500,9.0
1465,u_204216,2026-04-17,purchase,500,3.0
1466,u_204217,2026-03-04,purchase,5000,30.0
1467,u_204219,2026-03-28,purchase,5000,30.0
1468,u_204220,2026-03-31,purchase,5000,30.0
1469,u_204229,2026-05-28,purchase,5000,30.0
1470,u_204235,2026-06-10,purchase,5000,30.0
1471,u_204237,2026-04-21,purchase,500,3.0
1472,u_204237,2026-04-25,purchase,5000,30.0
1473,u_204237,2026-04-26,refund,-2500,-15.0
1474,u_204239,2026-06-09,purchase,1500,9.0
1475,u_204246,2026-04-01,purchase,5000,30.0
1476,u_204249,2026-06-14,purchase,500,3.0
1477,u_204251,2026-06-14,purchase,500,3.0
1478,u_204254,2026-05-06,purchase,5000,30.0
1479,u_204256,2026-06-24,purchase,1500,9.0
1480,u_204258,2026-04-21,purchase,500,3.0
1481,u_204259,2026-05-02,purchase,500,3.0
1482,u_204261,2026-03-30,purchase,1500,9.0
1483,u_204264,2026-03-13,purchase,1500,9.0
1484,u_204268,2026-03-14,purchase,500,3.0
1485,u_204270,2026-04-14,purchase,5000,30.0
1486,u_204275,2026-03-25,purchase,1500,9.0
1487,u_204283,2026-03-03,purchase,5000,30.0
1488,u_204284,2026-04-15,purchase,500,3.0
1489,u_204290,2026-05-12,purchase,500,3.0
1490,u_204294,2026-05-22,purchase,5000,30.0
1491,u_204295,2026-06-03,purchase,1500,9.0
1492,u_204295,2026-06-04,purchase,500,3.0
1493,u_204299,2026-05-30,purchase,5000,30.0
1494,u_204299,2026-06-03,refund,-2500,-15.0
1495,u_204301,2026-05-16,purchase,5000,30.0
1496,u_204312,2026-04-29,purchase,1500,9.0
1497,u_204313,2026-03-11,purchase,500,3.0
1498,u_204318,2026-05-30,purchase,5000,30.0
1499,u_204321,2026-03-20,purchase,5000,30.0
1500,u_204323,2026-04-03,purchase,500,3.0
1501,u_204326,2026-03-12,purchase,500,3.0
1502,u_204329,2026-06-05,purchase,1500,9.0
1503,u_204330,2026-03-08,purchase,1500,9.0
1504,u_204330,2026-03-05,purchase,500,3.0
1505,u_204331,2026-04-08,purchase,500,3.0
1506,u_204331,2026-03-30,purchase,1500,9.0
1507,u_204332,2026-06-10,purchase,1500,9.0
1508,u_204332,2026-06-16,purchase,1500,9.0
1509,u_204335,2026-04-24,purchase,1500,9.0
1510,u_204337,2026-03-18,purchase,500,3.0
1511,u_204337,2026-03-13,purchase,5000,30.0
1512,u_204337,2026-03-15,purchase,500,3.0
1513,u_204337,2026-03-11,purchase,500,3.0
1514,u_204338,2026-03-19,purchase,500,3.0
1515,u_204340,2026-05-14,purchase,5000,30.0
1516,u_204341,2026-05-10,purchase,1500,9.0
1517,u_204341,2026-05-11,refund,-750,-4.5
1518,u_204345,2026-04-07,purchase,500,3.0
1519,u_204348,2026-04-09,purchase,500,3.0
1520,u_204351,2026-05-28,purchase,1500,9.0
1521,u_204352,2026-06-22,purchase,1500,9.0
1522,u_204354,2026-04-01,purchase,1500,9.0
1523,u_204364,2026-05-12,purchase,500,3.0
1524,u_204364,2026-05-10,purchase,1500,9.0
1525,u_204366,2026-05-24,purchase,5000,30.0
1526,u_204369,2026-04-18,purchase,500,3.0
1527,u_204372,2026-03-02,purchase,5000,30.0
1528,u_204374,2026-04-04,purchase,500,3.0
1529,u_204383,2026-05-16,purchase,1500,9.0
1530,u_204384,2026-05-09,purchase,1500,9.0
1531,u_204385,2026-04-09,purchase,5000,30.0
1532,u_204389,2026-03-20,purchase,5000,30.0
1533,u_204389,2026-03-13,purchase,1500,9.0
1534,u_204391,2026-05-16,purchase,1500,9.0
1535,u_204394,2026-04-17,purchase,500,3.0
1536,u_204396,2026-06-01,purchase,1500,9.0
1537,u_204410,2026-03-11,purchase,5000,30.0
1538,u_204416,2026-04-15,purchase,1500,9.0
1539,u_204426,2026-04-23,purchase,500,3.0
1540,u_204429,2026-06-20,purchase,1500,9.0
1541,u_204429,2026-06-19,purchase,5000,30.0
1542,u_204429,2026-06-20,refund,-2500,-15.0
1543,u_204431,2026-04-12,purchase,5000,30.0
1544,u_204432,2026-06-15,purchase,500,3.0
1545,u_204432,2026-06-15,purchase,500,3.0
1546,u_204434,2026-05-22,purchase,5000,30.0
1547,u_204438,2026-05-31,purchase,500,3.0
1548,u_204446,2026-03-16,purchase,500,3.0
1549,u_204447,2026-06-20,purchase,500,3.0
1550,u_204454,2026-04-05,purchase,1500,9.0
1551,u_204455,2026-04-05,purchase,500,3.0
1552,u_204456,2026-05-03,purchase,500,3.0
1553,u_204460,2026-06-10,purchase,1500,9.0
1554,u_204462,2026-04-06,purchase,1500,9.0
1555,u_204463,2026-04-30,purchase,1500,9.0
1556,u_204465,2026-05-31,purchase,5000,30.0
1557,u_204468,2026-05-14,purchase,500,3.0
1558,u_204470,2026-04-26,purchase,500,3.0
1559,u_204470,2026-05-07,purchase,5000,30.0
1560,u_204473,2026-05-11,purchase,500,3.0
1561,u_204475,2026-06-01,purchase,1500,9.0
1562,u_204477,2026-06-05,purchase,500,3.0
1563,u_204481,2026-03-12,purchase,500,3.0
1564,u_204486,2026-05-19,purchase,1500,9.0
1565,u_204487,2026-04-14,purchase,1500,9.0
1566,u_204487,2026-04-16,purchase,1500,9.0
1567,u_204490,2026-06-02,purchase,5000,30.0
1568,u_204490,2026-06-06,purchase,5000,30.0
1569,u_204490,2026-06-01,purchase,500,3.0
1570,u_204491,2026-04-28,purchase,1500,9.0
1571,u_204495,2026-06-13,purchase,1500,9.0
1572,u_204496,2026-04-02,purchase,5000,30.0
1573,u_204502,2026-04-27,purchase,1500,9.0
1574,u_204504,2026-06-16,purchase,500,3.0
1575,u_204505,2026-03-25,purchase,500,3.0
1576,u_204507,2026-05-10,purchase,1500,9.0
1577,u_204509,2026-04-28,purchase,5000,30.0
1578,u_204513,2026-06-03,purchase,500,3.0
1579,u_204513,2026-05-29,purchase,5000,30.0
1580,u_204516,2026-04-30,purchase,500,3.0
1581,u_204517,2026-05-20,purchase,5000,30.0
1582,u_204517,2026-05-28,purchase,500,3.0
1583,u_204518,2026-04-03,purchase,5000,30.0
1584,u_204521,2026-04-28,purchase,500,3.0
1585,u_204524,2026-03-22,purchase,5000,30.0
1586,u_204525,2026-04-08,purchase,1500,9.0
1587,u_204531,2026-03-19,purchase,500,3.0
1588,u_204536,2026-06-19,purchase,500,3.0
1589,u_204536,2026-06-23,purchase,1500,9.0
1590,u_204539,2026-04-08,purchase,500,3.0
1591,u_204541,2026-04-13,purchase,500,3.0
1592,u_204546,2026-06-14,purchase,5000,30.0
1593,u_204547,2026-03-31,purchase,500,3.0
1594,u_204550,2026-03-30,purchase,1500,9.0
1595,u_204550,2026-03-28,purchase,500,3.0
1596,u_204558,2026-05-30,purchase,500,3.0
1597,u_204563,2026-06-05,purchase,1500,9.0
1598,u_204563,2026-06-08,refund,-750,-4.5
1599,u_204563,2026-06-11,purchase,5000,30.0
1600,u_204565,2026-03-24,purchase,500,3.0
1601,u_204566,2026-06-17,purchase,500,3.0
1602,u_204572,2026-05-26,purchase,1500,9.0
1603,u_204572,2026-05-27,refund,-750,-4.5
1604,u_204573,2026-04-11,purchase,5000,30.0
1605,u_204575,2026-04-14,purchase,1500,9.0
1606,u_204581,2026-05-17,purchase,500,3.0
1607,u_204581,2026-05-21,refund,-250,-1.5
1608,u_204583,2026-06-19,purchase,5000,30.0
1609,u_204586,2026-04-15,purchase,5000,30.0
1610,u_204589,2026-05-15,purchase,1500,9.0
1611,u_204592,2026-06-07,purchase,1500,9.0
1612,u_204595,2026-06-11,purchase,1500,9.0
1613,u_204597,2026-06-17,purchase,500,3.0
1614,u_204599,2026-05-12,purchase,500,3.0
1615,u_204605,2026-06-11,purchase,5000,30.0
1616,u_204607,2026-04-16,purchase,5000,30.0
1617,u_204610,2026-05-02,purchase,500,3.0
1618,u_204611,2026-04-16,purchase,1500,9.0
1619,u_204612,2026-06-02,purchase,5000,30.0
1620,u_204612,2026-05-28,purchase,5000,30.0
1621,u_204612,2026-06-01,refund,-2500,-15.0
1622,u_204614,2026-06-19,purchase,5000,30.0
1623,u_204615,2026-03-29,purchase,1500,9.0
1624,u_204618,2026-05-20,purchase,1500,9.0
1625,u_204623,2026-05-06,purchase,1500,9.0
1626,u_204632,2026-03-12,purchase,500,3.0
1627,u_204632,2026-03-13,refund,-250,-1.5
1628,u_204633,2026-04-20,purchase,1500,9.0
1629,u_204633,2026-04-28,purchase,1500,9.0
1630,u_204636,2026-04-25,purchase,500,3.0
1631,u_204637,2026-05-13,purchase,500,3.0
1632,u_204641,2026-05-26,purchase,1500,9.0
1633,u_204641,2026-06-01,purchase,500,3.0
1634,u_204645,2026-06-24,purchase,1500,9.0
1635,u_204647,2026-04-08,purchase,5000,30.0
1636,u_204648,2026-05-08,purchase,5000,30.0
1637,u_204649,2026-03-21,purchase,500,3.0
1638,u_204653,2026-06-07,purchase,5000,30.0
1639,u_204653,2026-06-17,purchase,500,3.0
1640,u_204654,2026-05-10,purchase,1500,9.0
1641,u_204666,2026-05-15,purchase,5000,30.0
1642,u_204672,2026-05-26,purchase,500,3.0
1643,u_204673,2026-05-19,purchase,500,3.0
1644,u_204673,2026-05-16,purchase,1500,9.0
1645,u_204675,2026-04-10,purchase,1500,9.0
1646,u_204675,2026-04-03,purchase,1500,9.0
1647,u_204676,2026-05-04,purchase,1500,9.0
1648,u_204678,2026-06-11,purchase,1500,9.0
1649,u_204681,2026-04-28,purchase,5000,30.0
1650,u_204685,2026-04-29,purchase,5000,30.0
1651,u_204685,2026-05-12,purchase,500,3.0
1652,u_204686,2026-05-20,purchase,5000,30.0
1653,u_204688,2026-03-18,purchase,5000,30.0
1654,u_204694,2026-04-29,purchase,500,3.0
1655,u_204697,2026-04-04,purchase,1500,9.0
1656,u_204697,2026-03-23,purchase,500,3.0
1657,u_204699,2026-05-13,purchase,500,3.0
1658,u_204701,2026-06-14,purchase,500,3.0
1659,u_204701,2026-06-17,purchase,1500,9.0
1660,u_204702,2026-05-30,purchase,500,3.0
1661,u_204710,2026-06-16,purchase,1500,9.0
1662,u_204716,2026-04-21,purchase,1500,9.0
1663,u_204716,2026-04-23,purchase,5000,30.0
1664,u_204718,2026-05-02,purchase,500,3.0
1665,u_204720,2026-03-17,purchase,1500,9.0
1666,u_204728,2026-06-17,purchase,500,3.0
1667,u_204729,2026-03-24,purchase,1500,9.0
